260.96552	1.41758
265.42947	1.54788
270.16928	1.71188
274.38245	1.86577
278.84639	2.10166
283.05956	2.36001
286.99687	2.69026
289.76803	2.99691
292.12539	3.27885
294.36991	3.65628
296.07524	3.92699
296.8652	4.02134
297.78056	3.9034
298.83386	3.64392
299.62382	3.32603
300.67712	3.04409
302.25705	2.5959
304.10031	2.20725
306.2069	1.77141
309.22884	1.34681
312.37618	1.05251
315.9373	0.80539
319.61129	0.64027
