250	15.4
288	15.4
288.1	15.3989999
288.2	15.3959983987
288.3	15.3909918854
288.4	15.3839743178
288.5	15.3749371855
288.6	15.3638694584
288.7	15.3507575178
288.8	15.3355850717
288.9	15.3183330509
289	15.2989794856
289.1	15.2774993593
289.2	15.2538644398
289.3	15.2280430818
289.4	15.2
289.5	15.1696960071
289.6	15.1370877129
289.7	15.1021271782
289.8	15.0647615159
289.9	15.0249324319
290	14.982575695
290.1	14.9376205218
290.2	14.8899888641
290.3	14.8395945761
290.4	14.7863424399
290.5	14.7301270189
290.6	14.6708313008
290.7	14.6083250825
290.8	14.5424630354
290.9	14.4730823709
291	14.4
291.1	14.3230090492
291.2	14.2418745425
291.3	14.1563279942
291.4	14.066060556
291.5	13.9707142143
291.6	13.8698703146
291.7	13.7630343442
291.8	13.6496153619
291.9	13.5288975694
292	13.4
292.1	13.2618176042
292.2	13.1129319932
292.3	12.9514701644
292.4	12.7748684174
292.5	12.5794494718
292.6	12.3595917942
292.7	12.1058722109
292.8	11.8
292.9	11.3949874371
293	10.4
293.1	10.4
293.2	10.4
293.3	10.4
293.4	10.4
293.5	10.4
293.6	10.4
293.7	10.4
293.8	10.4
293.9	10.4
294	10.4
294.1	10.4
294.2	10.4
294.3	10.4
294.4	10.4
294.5	10.4
294.6	10.4
294.7	10.4
294.8	10.4
294.9	10.4
295	10.4
295.1	10.4
295.2	10.4
295.3	10.4
295.4	10.4
295.5	10.4
295.6	10.4
295.7	10.4
295.8	10.4
295.9	10.4
296	10.4
296.1	10.4
296.2	10.4
296.3	10.4
296.4	10.4
296.5	10.4
296.6	10.4
296.7	10.4
296.8	10.4
296.9	10.4
297	10.4
297.1	10.4
297.2	10.4
297.3	10.4
297.4	10.4
297.5	10.4
297.6	10.4
297.7	10.4
297.8	10.4
297.9	10.4
298	10.4
350	10.4
